,rows,list
186,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
187,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
188,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
189,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
190,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
191,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
192,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
193,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
194,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
195,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
196,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
197,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
198,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
199,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
200,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '5479878', 'estabelecimento_cnes': 'SEANE SERVICO DE ASSISTENCIA CLIN', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010048', 'procedimento': 'Implante de Cateter de Longa Permanência p/ Hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
201,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '5479878', 'estabelecimento_cnes': 'SEANE SERVICO DE ASSISTENCIA CLIN', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
202,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010080', 'procedimento': 'Implante de Cateter Tipo Tenckhoff ou Similar p/ Dpa/dpac', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
203,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
204,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
205,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
206,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
207,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 2, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
208,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 2, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
209,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 2, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
210,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
211,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
212,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
213,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
214,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
215,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
216,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
217,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
218,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
219,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
220,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
221,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
222,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
223,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
224,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
225,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
226,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
227,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
228,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
229,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
230,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
231,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
